show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s664,Movie,Savage State,,,,"June 1, 2021",2019,,121 min,"Adventure, Drama","American Civil War breaks out and a family of French colonists decides to go back to France. Edmond, Madeleine, and their three daughters have to cross the whole country to reach New-York, led by the mysterious and dangerous mercenary, Victor."
s665,TV Show,Sex Party 101,,,,"June 1, 2021",2019,,1 Season,Documentaries,"An honest exploration of sex clubs, from etiquette standards to daily life. This documentary breaks taboos to search for the truth."
s666,Movie,Silence,,,,"June 1, 2021",2016,R,161 min,"Drama, History",SILENCE tells the story of two Christian missionaries who face the ultimate test of faith when they travel to Japan in search of their missing mentor – at a time when Christianity was outlawed and their presence forbidden.
s667,Movie,Switchback,,,,"June 1, 2021",1997,R,118 min,"Crime, Mystery, Thriller","Frank LaCrosse, an FBI agent, steps outside his job to find a brilliant serial killer who has kidnapped his son and becomes involved in a vicious game of cat and mouse."
s668,Movie,The Adventures of Tintin: The Secret of the Unicorn,,,,"June 1, 2021",2011,PG,107 min,"Action, Adventure, Family",Tintin and his friends discover directions to a sunken ship commanded by Capt. Haddock's ancestor and go off on a treasure hunt.
s669,Movie,The Cookout,,,United States,"June 1, 2021",2004,PG-13,88 min,"Black Stories, Comedy, Drama","NBA draftee, Todd Anderson, throws an old-fashioned cookout in his new upscale neighborhood."
s670,Movie,The Love Letter,,,,"June 1, 2021",1999,PG-13,87 min,"Comedy, Drama, Romance","In a small town where everyone knows everyone else's business, an anonymous love letter to an unknown person sends comedic, romantic sparks through several lonely people. With Ellen DeGeneres."
s671,Movie,The Time Machine,,,,"June 1, 2021",2002,PG-13,96 min,"Action, Adventure, Science Fiction","After the sudden and unexpected death of his fiancee spurs Alexander Hartdegen, a scientist, professor and inventor to build a time machine, which he hopes to use in an effort to change the past."
s672,Movie,To Die For,,,,"June 1, 2021",1995,R,106 min,"Comedy, Drama, Thriller","Nicole Kidman is astounding as a newswoman dead-set on making it onto the small screen, whether herhusband wants her there or not."
s673,Movie,Walking Tall,,,,"June 1, 2021",1973,R,125 min,"Action, Adventure, Crime","Based on true events in the life of Tennessee sheriff Buford Pusser, who ""removes"" corruption in his county with a four-foot-long wooden club."
s674,Movie,Wayne's World 2,,,United States,"June 1, 2021",1993,PG-13,95 min,"Comedy, Music","The success of their TV show allows Wayne Campbell and Garth Algar to finally move out of their parents' homes, but now they have to figure out what to do with their lives."
s675,Movie,Young Adult,,,United States,"June 1, 2021",2011,R,94 min,"Comedy, Drama, Romance","A divorced writer from the Midwest returns to her hometown to reconnect with an old flame, who's now married with a family."
s676,TV Show,Duncanville,,,United States,"May 31, 2021",2020,TV-14,2 Seasons,"Adult Animation, Comedy, Sitcom","“Duncanville” is centered around a spectacularly average 15-year-old boy with a rich fantasy life, and the people in his world."
s677,Movie,The Donut King,,,,"May 31, 2021",2020,,99 min,Documentaries,Everything you thought you knew about the donut begins with Ted Ngoy. This is the unlikely story of a Cambodian refugee arriving in America in 1975 and building a multi-million-dollar empire baking America’s favorite pastry.
s678,Movie,The World to Come,,,,"May 31, 2021",2020,R,105 min,"Drama, LGBTQ+, Romance","Abigail is a grieving wife whose life changes with the arrival of a new neighbor, Tallie. As the two women fall in love against the backdrop of the 19th century Northeast, their connection intensifies inciting jealousy from their husbands."
s679,Movie,Lavell Crawford: The Comedy Vaccine,,,,"May 28, 2021",2021,TV-MA,,"Comedy, Stand Up","Lavell Crawford focuses on COVID-19, mask culture and fatherhood."
s680,TV Show,My 600-lb Life,,,,"May 28, 2021",2014,TV-PG,2 Seasons,"Documentaries, Health & Wellness, Lifestyle & Culture","Follow the lives of morbidly obese individuals, each weighing over 600lbs. Through their year-long journeys, they attempt to lose thousands of pounds collectively, to survive. These stories are about much more than weight loss, they’re about heart."
s681,Movie,The Vigil,,,,"May 28, 2021",2019,PG-13,90 min,"Horror, Thriller","Called to stand watch overnight to a deceased member of his former Orthodox Jewish community, a young man comes to feel an inescapable supernatural presence in the house."
s682,TV Show,Unusual Suspects,,,United States,"May 28, 2021",2010,TV-14,8 Seasons,"Crime, Documentaries, Mystery","Just when you thought you knew who did it, a tip comes in that changes the direction of the case and shifts suspicions. Find out who really did it on Unusual Suspects."
s683,TV Show,Unusual Suspects: Deadly Intent,,,,"May 28, 2021",2017,,1 Season,"Crime, Documentaries, Drama","Unusual Suspects showcases some of the most daunting investigations in modern law enforcement. Each episode unfolds through first-person accounts of the police who worked the case, as well as emotional interviews with friends and family of the victim."
s684,TV Show,Crime Scene Kitchen,,,,"May 27, 2021",2021,TV-PG,1 Season,"Cooking & Food, Lifestyle & Culture, Reality",Bakers must decode what type of dessert was made using just crumbs and a few elusive clues.
s685,TV Show,Narco Wars,,,United Kingdom,"May 27, 2021",2020,TV-14,2 Seasons,"Crime, Documentaries, Drama",NARCO WARS explores how opportunistic smuggling networks in Latin America turned into powerful and ruthless drug cartels with unprecedented power.
s686,TV Show,Press Your Luck,,,United States,"May 27, 2021",2019,TV-PG,2 Seasons,"Game Shows, Reality",A game of wits as contestants avoid the WHAMMY.
s687,TV Show,"The $100,000 Pyramid",,,,"May 27, 2021",2016,TV-G,1 Season,"Game Shows, Reality","The Pyramid is back! ""The $100,000 Pyramid"" features 100 grand up for grabs each week when some of today's hottest stars team-up with players from across the country to take on the timeless war of words, racing against the clock to give and guess clues in one of TV's all-time great word-association games."
s688,TV Show,The Bachelor,,,United States,"May 27, 2021",1999,TV-14,2 Seasons,"Reality, Romance","ABC's highly-rated, popular romance reality series features a handsome bachelor looking for his soulmate from among 25 bachelorettes."
s689,TV Show,The Bold Type,,,United States,"May 27, 2021",2017,TV-14,5 Seasons,"Black Stories, Drama, Lifestyle & Culture","The Bold Type reveals a glimpse into the outrageous lives and loves of those responsible for the global women's magazine, ""Scarlet."" The rising generation of Scarlet women leans on one another as they find their own voices in a sea of intimidating leaders. Together they explore sexuality, identity, love and fashion."
s690,TV Show,After Floyd: The Year that Shook the World,,,,"May 26, 2021",2021,,1 Season,"Documentaries, News","A year after George Floyd’s death, ABC News looks back at its impact, from the extraordinary movement that swept the country to the racial reckoning that has touched nearly every corner of society."
s691,TV Show,Mike Tyson: The Knockout,,,,"May 26, 2021",2021,,1 Season,Documentaries,"Mike Tyson as you have not seen. ABC enters the ring with boxing legend, detailing his climb, crash and comeback."
s692,TV Show,Mr Inbetween,,,Australia,"May 26, 2021",2018,TV-MA,3 Seasons,"Crime, Drama","Hardened by the prison system and his experiences dealing with it, criminal for hire Ray Shoesmith learns how to deal with life in the real world away from the bars of prison, where actions always have consequences."
s693,TV Show,Baewatch: Parental Guidance,,,,"May 25, 2021",2019,,1 Season,Reality,"Self-styled “perfect” couples put their relationships to the test on a romantic getaway in the sun, without realizing that their families are the ones testing them. After two days the family members must come clean and share what they now really think of the couple but not before making them watch back every last embarrassing detail of their holiday romance."
s694,TV Show,Escape from the City,,,,"May 25, 2021",2019,,1 Season,Lifestyle & Culture,"A timely “how to” guide, packed full of expert advice and industry insights for those seeking a different way of life. A host guides a family, couple, or individual through their life-changing decision to escape the city and move to coastal, country, or regional Australia. Along the way they sample local delights and visit local attractions to get a feel for the area they are planning on moving to."
s695,TV Show,The Farmer Wants A Wife,,,,"May 25, 2021",2007,,4 Seasons,"Reality, Romance","Six single farmers embark on a quest to find romance and hopefully everlasting love. At each stage the heat is turned up, but eventually one lucky lady is chosen for each farmer. Will this be the end or the beginning of a new life together?"
s696,TV Show,The Ultimate Fighter,,,,"May 25, 2021",2013,TV-14,29 Seasons,"Reality, Sports",28 middleweights arrive in Las Vegas with their friends and family for a shot at a UFC contract.
s697,Movie,Vanguard,,,,"May 24, 2021",2020,,108 min,"Action, Thriller",Covert security company Vanguard is the last hope of survival for an accountant after he is targeted by the world's deadliest mercenary organization.
